"ord_id","ord_dt","cust_id","store_id","genius_id"
11345,2021-04-12,22728,R228,jz3267
11346,2021-04-12,49993,R240,
11347,2021-11-12,46375,R190,
11348,2021-04-12,19017,R000,
11349,2021-04-12,5662,R229,
11350,2021-12-12,9459,R010,
11351,2021-04-12,8766,R312,
11352,2021-04-12,18392,R205,
11353,2021-04-12,43267,R205,
11354,2021-04-12,38777,R050,
11355,2021-04-12,3793,R084,fs2768
11356,2021-04-12,24665,R067,
11357,2021-04-12,23531,R177,
11358,2021-04-12,41853,R281,
11359,2021-04-12,20498,R108,
11360,2021-04-12,20523,R177,js5652
11361,2021-04-12,42543,R284,
11362,2021-10-12,6866,R000,
11363,2021-04-12,17743,R019,
11364,2021-04-12,43425,R300,
11365,2021-04-12,49706,R029,
11366,2021-12-12,1053,R205,
11367,2021-04-12,15703,R339,
11368,2021-04-12,45916,R095,
11369,2021-04-12,44420,R218,
11370,2021-04-12,5834,R010,
11371,2021-04-12,33690,R143,
11372,2021-04-12,19726,R221,
11373,2021-04-12,41837,R000,
11374,2021-04-12,39895,R000,
11375,2021-04-12,39000,R228,jz3267
11376,2021-04-12,46396,R143,
11377,2021-04-12,48238,R072,
11378,2021-04-12,19126,R177,
11379,2021-12-12,5205,R177,
11380,2021-04-12,44749,R219,
11381,2021-12-12,46862,R287,
11382,2021-04-12,31608,R019,
11383,2021-04-12,9665,R287,
11384,2021-04-12,27595,R259,
11385,2021-11-12,1734,R000,
11386,2021-04-12,17411,R204,
11387,2021-04-12,21432,R001,sz3032
11388,2021-04-12,44430,R287,
11389,2021-04-12,30967,R019,
11390,2021-04-12,49752,R140,
11391,2021-04-12,26850,R221,
11392,2021-04-12,37964,R000,
11393,2021-04-12,10833,R287,
11394,2021-04-13,12351,R287,
11395,2021-04-13,14574,R312,
11396,2021-12-13,19654,R824,
11397,2021-04-13,2076,R115,
11398,2021-11-13,17933,R019,
11399,2021-04-13,44695,R000,
11400,2021-04-13,6240,R019,
11401,2021-11-13,31339,R065,
11402,2021-12-13,5718,R000,
11403,2021-12-13,36912,R095,
11404,2021-04-13,20006,R086,
11405,2021-04-13,11600,R010,
11406,2021-04-13,28972,R010,
11407,2021-04-13,17773,R140,
11408,2021-11-13,47041,R204,
11409,2021-04-13,44160,R287,
11410,2021-04-13,21716,R300,
11411,2021-04-13,44977,R000,
11412,2021-04-13,8323,R339,
11413,2021-04-13,38844,R285,
11414,2021-04-13,20835,R415,
11415,2021-04-13,24879,R190,
11416,2021-04-13,1292,R290,
11417,2021-04-13,4030,R016,
11418,2021-11-13,23398,R019,
11419,2021-04-13,27093,R284,
11420,2021-11-13,32038,R086,
11421,2021-12-13,8192,R016,
11422,2021-04-13,41200,R000,
11423,2021-12-13,47683,R415,
11424,2021-04-13,46685,R002,
11425,2021-04-13,6845,R001,
11426,2021-04-13,45061,R240,
11427,2021-04-13,49707,R229,
11428,2021-12-13,25629,R415,
11429,2021-04-13,30771,R177,
11430,2021-04-13,18884,R102,
11431,2021-11-13,1414,R221,
11432,2021-11-13,40213,R140,ta2629
11433,2021-10-13,36776,R084,
11434,2021-10-13,23815,R050,
11435,2021-04-13,9300,R824,cc4790
11436,2021-10-13,21935,R000,
11437,2021-04-13,1325,R190,
11438,2021-11-13,31497,R177,
11439,2021-04-13,42239,R143,
11440,2021-10-13,19229,R231,
11441,2021-04-13,2601,R287,
11442,2021-12-13,23390,R084,
11443,2021-04-13,1529,R000,
11444,2021-04-13,38811,R143,yc4034
11445,2021-04-13,27284,R284,
11446,2021-04-13,34781,R143,
11447,2021-11-13,42387,R219,
11448,2021-04-13,26330,R140,
11449,2021-04-13,45089,R010,
11450,2021-04-13,39021,R000,
11451,2021-04-13,35394,R230,
11452,2021-12-13,41704,R046,
11453,2021-04-13,48199,R000,
11454,2021-04-13,565,R250,
11455,2021-04-13,48744,R230,
11456,2021-04-13,3753,R000,
11457,2021-04-13,36365,R287,
11458,2021-10-13,24136,R190,
11459,2021-04-13,21011,R002,
11460,2021-04-13,14213,R000,
11461,2021-04-13,10091,R287,
11462,2021-04-13,13267,R229,
11463,2021-12-13,17338,R072,
11464,2021-12-13,10061,R115,
11465,2021-04-13,20982,R029,
11466,2021-04-13,16820,R000,
11467,2021-04-13,6503,R095,
11468,2021-04-13,9934,R190,
11469,2021-04-13,25000,R339,
11470,2021-12-13,20796,R300,
11471,2021-04-13,34356,R177,js5652
11472,2021-04-13,37623,R190,
11473,2021-04-13,1008,R115,
11474,2021-04-13,12005,R000,
11475,2021-04-13,41418,R143,
11476,2021-04-13,15837,R285,
11477,2021-04-13,14677,R000,
11478,2021-04-13,46322,R190,
11479,2021-04-13,48340,R190,
11480,2021-04-13,19995,R000,
11481,2021-04-13,791,R190,
11482,2021-04-13,9908,R115,
11483,2021-12-13,46080,R229,
11484,2021-04-13,25139,R221,
11485,2021-04-13,41354,R002,
11486,2021-04-13,27801,R177,js5652
11487,2021-04-13,36217,R000,
11488,2021-12-13,30548,R259,
11489,2021-11-13,18581,R029,
11490,2021-04-13,49935,R019,
11491,2021-04-13,29724,R285,
11492,2021-04-13,8637,R001,
11493,2021-04-13,41689,R284,
11494,2021-12-13,3289,R050,
11495,2021-04-13,43640,R190,
11496,2021-04-13,49298,R259,
11497,2021-12-13,37186,R339,
11498,2021-04-13,5087,R010,rl3243
11499,2021-04-13,23291,R007,
11500,2021-04-13,43001,R228,
11501,2021-04-13,24841,R002,
11502,2021-04-13,39592,R177,
11503,2021-12-13,32237,R190,
11504,2021-04-13,48898,R177,
11505,2021-12-13,7678,R190,
11506,2021-04-13,41818,R284,
11507,2021-04-13,1537,R300,
11508,2021-11-13,29353,R027,zl3121
11509,2021-04-14,1728,R229,
11510,2021-04-14,8065,R290,
11511,2021-12-14,19824,R281,
11512,2021-11-14,25687,R287,
11513,2021-04-14,39253,R339,
11514,2021-10-14,12680,R000,
11515,2021-04-14,37934,R067,
11516,2021-04-14,1350,R016,
11517,2021-12-14,12773,R046,
11518,2021-04-14,6267,R300,
11519,2021-12-14,32314,R259,
11520,2021-12-14,15857,R290,
11521,2021-10-14,12430,R228,
11522,2021-04-14,11182,R082,
11523,2021-11-14,39273,R010,
11524,2021-04-14,9518,R084,
11525,2021-12-14,13130,R082,
11526,2021-12-14,4893,R115,
11527,2021-12-14,36042,R016,
11528,2021-11-14,20136,R218,
11529,2021-04-14,34559,R000,
11530,2021-04-14,8737,R204,
11531,2021-04-14,24647,R140,ta2629
11532,2021-04-14,33239,R108,
11533,2021-04-14,29811,R029,
11534,2021-04-14,17591,R019,
11535,2021-04-14,4089,R177,
11536,2021-04-14,45405,R010,
11537,2021-04-14,8514,R415,
11538,2021-04-14,47716,R415,
11539,2021-04-14,26469,R115,og2280
11540,2021-04-14,27214,R072,tw2850
11541,2021-04-14,6786,R228,
11542,2021-04-14,46209,R229,
11543,2021-04-14,16398,R029,
11544,2021-04-14,11873,R221,
11545,2021-04-14,12992,R000,
11546,2021-04-14,24232,R287,
11547,2021-04-14,15622,R285,
11548,2021-12-14,20949,R259,
11549,2021-11-14,35290,R010,
11550,2021-12-14,5971,R229,
11551,2021-12-14,15303,R339,
11552,2021-04-14,12610,R202,
11553,2021-04-14,10895,R199,yc3948
11554,2021-04-14,33838,R019,
11555,2021-04-14,49432,R229,
11556,2021-04-14,45690,R284,
11557,2021-04-14,46692,R177,
11558,2021-04-14,14742,R219,
11559,2021-04-14,6759,R290,
11560,2021-11-14,12199,R140,ta2629
11561,2021-04-14,42870,R000,
11562,2021-04-14,35346,R824,
11563,2021-04-14,30516,R462,
11564,2021-04-14,8396,R000,
11565,2021-11-14,35219,R000,
11566,2021-04-14,33877,R152,
11567,2021-04-14,23926,R204,
11568,2021-04-14,22781,R290,
11569,2021-04-14,47863,R287,
11570,2021-04-14,14843,R001,sz3032
11571,2021-04-14,34863,R285,xf2235
11572,2021-04-14,26255,R230,
11573,2021-04-14,24542,R259,
11574,2021-12-14,33370,R312,
11575,2021-12-14,11794,R102,
11576,2021-11-14,36539,R190,
11577,2021-04-14,43513,R000,
11578,2021-04-14,34489,R000,
11579,2021-04-14,19815,R339,
11580,2021-11-14,39361,R250,
11581,2021-04-14,39391,R230,
11582,2021-04-14,5552,R000,
11583,2021-04-14,21945,R019,mw3537
11584,2021-11-14,3968,R000,
11585,2021-12-14,49922,R086,
11586,2021-10-14,28803,R000,
11587,2021-04-14,26476,R228,
11588,2021-04-14,17744,R086,
11589,2021-04-14,34671,R102,
11590,2021-04-14,45085,R177,js5652
11591,2021-04-14,63,R082,
11592,2021-11-14,38152,R000,
11593,2021-04-14,47855,R300,
11594,2021-04-14,9133,R000,
11595,2021-04-14,35623,R339,
11596,2021-12-14,14924,R072,
11597,2021-04-14,3510,R000,
11598,2021-10-14,48632,R339,
11599,2021-12-14,11832,R204,
11600,2021-04-14,6077,R002,
11601,2021-04-14,35056,R050,mmb2329
11602,2021-04-14,20319,R142,
11603,2021-04-15,11549,R007,
11604,2021-12-15,49920,R000,
11605,2021-04-15,34760,R086,
11606,2021-04-15,31898,R016,
11607,2021-04-15,886,R084,
11608,2021-12-15,13804,R095,
11609,2021-12-15,11077,R000,
11610,2021-04-15,30471,R016,
11611,2021-04-15,28403,R290,
11612,2021-04-15,10396,R204,
11613,2021-11-15,43030,R065,
11614,2021-11-15,9250,R029,
11615,2021-04-15,40522,R143,
11616,2021-04-15,31923,R007,
11617,2021-04-15,15022,R824,cc4790
11618,2021-11-15,28157,R284,yz4107
11619,2021-04-15,38141,R084,
11620,2021-04-15,19383,R102,
11621,2021-04-15,5120,R000,
11622,2021-04-15,35063,R415,
11623,2021-04-15,31486,R019,
11624,2021-04-15,41390,R240,
11625,2021-04-15,29279,R000,
11626,2021-12-15,22673,R000,
11627,2021-04-15,33915,R259,
11628,2021-11-15,9596,R007,
11629,2021-04-15,29555,R140,
11630,2021-04-15,35392,R095,
11631,2021-10-15,8544,R190,
11632,2021-04-15,35088,R204,
11633,2021-04-15,3116,R300,
11634,2021-04-15,38989,R218,rj2639
11635,2021-04-15,9710,R019,
11636,2021-12-15,47628,R204,
11637,2021-04-15,30682,R019,
11638,2021-04-15,10557,R010,
11639,2021-04-15,5572,R000,
11640,2021-04-15,26077,R190,
11641,2021-11-15,17477,R143,
11642,2021-04-15,39513,R231,
11643,2021-04-15,28996,R000,
11644,2021-04-15,36165,R190,
11645,2021-04-15,49203,R001,sz3032
11646,2021-04-15,14369,R000,
11647,2021-04-15,46711,R001,
11648,2021-04-15,12316,R007,
11649,2021-04-15,17634,R202,
11650,2021-04-15,43662,R140,
11651,2021-04-15,37731,R000,
11652,2021-12-15,37853,R000,
11653,2021-04-15,32337,R072,
11654,2021-04-15,14327,R029,
11655,2021-10-15,13386,R050,
11656,2021-04-15,42259,R177,
11657,2021-04-15,29944,R065,zo2153
11658,2021-12-15,41111,R115,
11659,2021-12-15,28766,R019,
11660,2021-04-15,14654,R072,
11661,2021-04-15,8455,R000,
11662,2021-11-15,5324,R140,
11663,2021-11-15,28377,R190,
11664,2021-12-15,39683,R115,
11665,2021-10-15,48789,R010,
11666,2021-04-15,2648,R287,
11667,2021-04-15,38286,R204,
11668,2021-10-15,30463,R007,
11669,2021-12-15,42075,R016,
11670,2021-04-15,27968,R259,
11671,2021-04-15,11405,R019,
11672,2021-11-15,29295,R001,
11673,2021-04-15,3673,R190,
11674,2021-04-15,35430,R415,ll3486
11675,2021-12-15,30255,R287,
11676,2021-12-15,5990,R108,
11677,2021-04-15,49309,R281,
11678,2021-04-15,26167,R000,
11679,2021-04-15,39526,R177,
11680,2021-12-15,49533,R284,
11681,2021-04-15,27871,R072,
11682,2021-04-15,17037,R317,xy2521
11683,2021-04-15,11595,R010,
11684,2021-04-15,22047,R199,yc3948
11685,2021-04-15,5204,R462,
11686,2021-04-15,43012,R142,
11687,2021-04-15,42675,R219,
11688,2021-04-15,20006,R177,
11689,2021-04-15,24953,R204,hl3465
11690,2021-10-15,25251,R312,
11691,2021-04-15,35277,R029,
11692,2021-04-15,22369,R300,
11693,2021-11-15,4732,R115,og2280
11694,2021-04-15,44170,R086,
11695,2021-04-15,34095,R000,
11696,2021-04-15,30993,R143,
11697,2021-04-15,3349,R259,
11698,2021-04-15,17359,R115,
11699,2021-04-15,2600,R086,
11700,2021-04-15,46155,R290,
11701,2021-04-15,26520,R229,
11702,2021-04-15,41183,R229,
11703,2021-12-15,47686,R086,
11704,2021-11-15,42031,R312,
11705,2021-04-15,11319,R177,
11706,2021-04-15,39061,R115,
11707,2021-04-15,6094,R002,
11708,2021-04-15,4949,R824,
11709,2021-04-15,44480,R287,
11710,2021-04-15,15702,R082,
11711,2021-12-16,137,R007,
11712,2021-12-16,738,R000,
11713,2021-11-16,45786,R140,
11714,2021-04-16,36671,R046,
11715,2021-04-16,38046,R000,
11716,2021-04-16,23070,R000,
11717,2021-04-16,36429,R000,
11718,2021-04-16,20431,R000,
11719,2021-12-16,669,R000,
11720,2021-04-16,21788,R002,
11721,2021-12-16,10012,R290,
11722,2021-10-16,26463,R202,
11723,2021-10-16,9893,R086,
11724,2021-04-16,13165,R312,
11725,2021-04-16,43384,R000,
11726,2021-12-16,17636,R250,
11727,2021-04-16,46522,R221,
11728,2021-04-16,20914,R019,
11729,2021-12-16,46173,R010,
11730,2021-10-16,7977,R082,mfe2122
11731,2021-04-16,22630,R115,
11732,2021-04-16,3277,R228,
11733,2021-04-16,302,R287,
11734,2021-12-16,48723,R140,
11735,2021-11-16,34059,R205,
11736,2021-12-16,18177,R287,yl4986
11737,2021-04-16,34960,R140,
11738,2021-12-16,10244,R218,
11739,2021-04-16,6663,R219,
11740,2021-04-16,23380,R143,
11741,2021-11-16,30795,R230,
11742,2021-04-16,35855,R067,
11743,2021-04-16,12955,R177,
11744,2021-10-16,28441,R082,
11745,2021-04-16,38882,R221,
11746,2021-04-16,48600,R190,
11747,2021-04-16,3753,R065,
11748,2021-04-16,48641,R016,
11749,2021-10-16,17263,R287,
11750,2021-04-16,21533,R218,rj2639
11751,2021-04-16,3829,R415,
11752,2021-10-16,46205,R317,
11753,2021-04-16,36686,R229,
11754,2021-04-16,31713,R190,
11755,2021-04-16,9072,R284,
11756,2021-04-16,26452,R143,
11757,2021-04-16,13777,R824,
11758,2021-04-16,48309,R007,
11759,2021-04-16,35956,R140,
11760,2021-04-16,356,R065,
11761,2021-04-16,7528,R190,
11762,2021-04-16,15410,R115,
11763,2021-04-16,1788,R000,
11764,2021-04-16,3274,R231,
11765,2021-04-16,18504,R050,
11766,2021-04-16,23407,R230,
11767,2021-12-16,21567,R339,
11768,2021-04-16,1957,R019,
11769,2021-10-16,3338,R065,
11770,2021-04-16,36843,R240,
11771,2021-04-16,46845,R000,
11772,2021-04-16,14175,R202,
11773,2021-12-16,46133,R190,
11774,2021-04-16,30860,R010,
11775,2021-04-16,45429,R016,
11776,2021-11-16,6085,R259,
11777,2021-04-16,46801,R142,
11778,2021-11-16,12578,R339,
11779,2021-04-16,38523,R290,
11780,2021-12-16,29183,R002,
11781,2021-04-16,31583,R115,
11782,2021-04-16,13420,R300,
11783,2021-11-16,6870,R190,
11784,2021-11-16,10689,R287,
11785,2021-12-16,7431,R102,
11786,2021-04-16,8188,R415,
11787,2021-04-16,19838,R228,
11788,2021-11-16,6125,R290,
11789,2021-12-16,31969,R231,
11790,2021-04-16,49167,R190,
11791,2021-04-16,16230,R000,
11792,2021-04-16,22629,R177,
11793,2021-04-16,28587,R010,
11794,2021-04-16,49850,R415,
11795,2021-04-16,34385,R082,
11796,2021-04-16,31886,R000,
11797,2021-04-16,27623,R204,
11798,2021-04-16,47420,R143,yc4034
11799,2021-10-16,22499,R000,
11800,2021-04-16,36787,R230,
11801,2021-10-16,22826,R205,
11802,2021-12-16,31895,R190,
11803,2021-04-16,45238,R415,
11804,2021-04-16,5583,R000,
11805,2021-04-16,39927,R000,
11806,2021-04-16,5591,R029,
11807,2021-04-16,47774,R339,
11808,2021-04-16,12542,R339,mzw2107
11809,2021-04-16,31959,R312,
11810,2021-04-16,47592,R259,
11811,2021-04-16,25001,R230,
11812,2021-04-16,18107,R219,
11813,2021-04-16,43096,R000,
11814,2021-12-16,18746,R000,
11815,2021-10-17,8191,R010,
11816,2021-04-17,8599,R250,cz2691
11817,2021-12-17,43517,R824,cc4790
11818,2021-12-17,21114,R228,
11819,2021-04-17,28433,R415,
11820,2021-04-17,13903,R177,
11821,2021-04-17,20139,R202,xz3062
11822,2021-04-17,26026,R102,jy3142
11823,2021-04-17,32414,R000,
11824,2021-11-17,3811,R007,
11825,2021-04-17,39266,R204,
11826,2021-04-17,42159,R250,
11827,2021-12-17,36388,R000,
11828,2021-04-17,3115,R281,
11829,2021-04-17,47728,R287,
11830,2021-04-17,11820,R065,zo2153
11831,2021-04-17,34487,R050,mmb2329
11832,2021-10-17,12743,R177,
11833,2021-04-17,45445,R010,
11834,2021-04-17,4123,R339,
11835,2021-04-17,13235,R029,ja3571
11836,2021-04-17,24992,R108,
11837,2021-12-17,5067,R102,
11838,2021-04-17,26950,R095,
11839,2021-04-17,6874,R102,
11840,2021-04-17,9380,R086,
11841,2021-11-17,41060,R019,
11842,2021-04-17,42128,R095,
11843,2021-10-17,13365,R177,
11844,2021-04-17,44940,R029,
11845,2021-12-17,3744,R046,
11846,2021-04-17,2888,R019,
11847,2021-04-17,17041,R050,
11848,2021-04-17,15889,R287,
11849,2021-12-17,44738,R284,
11850,2021-04-17,4097,R067,
11851,2021-04-17,21340,R177,
11852,2021-12-17,23988,R190,
11853,2021-04-17,2167,R229,dz2492
11854,2021-12-17,40673,R082,
11855,2021-12-17,3629,R300,
11856,2021-12-17,22854,R000,
11857,2021-04-17,33610,R287,
11858,2021-04-17,10427,R221,
11859,2021-11-17,36471,R221,
11860,2021-12-17,38633,R290,ys3490
11861,2021-11-17,27747,R415,
11862,2021-04-17,26893,R143,
11863,2021-11-17,10852,R007,
11864,2021-04-17,8794,R287,
11865,2021-04-17,12130,R287,
11866,2021-10-17,44417,R287,
11867,2021-04-17,24678,R000,
11868,2021-12-17,20523,R177,
11869,2021-04-17,2050,R000,
11870,2021-04-17,28357,R000,
11871,2021-04-17,26032,R300,
11872,2021-04-17,34840,R415,
11873,2021-04-17,5681,R317,
11874,2021-12-17,31602,R300,
11875,2021-04-17,329,R084,
11876,2021-04-17,37401,R228,
11877,2021-10-17,8245,R190,
11878,2021-04-17,41504,R000,
11879,2021-04-17,4142,R007,qz2456
11880,2021-12-17,19142,R050,
11881,2021-04-17,8835,R415,
11882,2021-04-17,37481,R142,
11883,2021-04-17,14559,R140,
11884,2021-11-17,28029,R019,
11885,2021-04-17,44905,R250,
11886,2021-04-17,34899,R259,
11887,2021-12-17,45875,R287,
11888,2021-04-17,1968,R016,
11889,2021-04-17,12055,R221,
11890,2021-04-17,6415,R177,js5652
11891,2021-04-17,13805,R082,mfe2122
11892,2021-04-17,11448,R010,
11893,2021-04-17,13376,R300,
11894,2021-04-17,11144,R000,
11895,2021-04-17,27214,R000,
11896,2021-11-17,11411,R190,
11897,2021-04-17,35239,R259,
11898,2021-04-17,40532,R019,
11899,2021-12-17,24339,R415,
11900,2021-11-17,4613,R108,
11901,2021-04-17,36451,R084,fs2768
11902,2021-04-17,42068,R221,
11903,2021-04-17,41299,R000,
11904,2021-04-17,12344,R250,
11905,2021-12-17,49815,R002,hz2782
11906,2021-11-17,42018,R007,
11907,2021-12-17,3020,R230,
11908,2021-11-17,16211,R086,bz2413
11909,2021-11-17,6706,R082,
11910,2021-04-17,11207,R000,
11911,2021-04-17,1024,R221,
11912,2021-04-17,271,R312,
11913,2021-04-17,37205,R312,
11914,2021-04-17,6064,R221,
11915,2021-04-17,8500,R285,
11916,2021-04-17,29072,R000,
11917,2021-11-17,31128,R824,
11918,2021-04-17,8582,R190,
11919,2021-04-17,46700,R317,xy2521
11920,2021-04-17,24047,R199,yc3948
11921,2021-04-17,39177,R218,rj2639
11922,2021-04-17,9304,R190,
11923,2021-04-17,40324,R000,
11924,2021-04-17,23876,R000,
11925,2021-12-17,16904,R084,
11926,2021-04-17,10899,R284,
11927,2021-04-17,3805,R221,
11928,2021-04-17,18790,R050,
11929,2021-04-17,26169,R000,
11930,2021-04-17,46442,R142,
11931,2021-04-17,8301,R177,
11932,2021-04-17,35023,R190,
11933,2021-04-17,19668,R000,
11934,2021-12-17,25981,R000,
11935,2021-12-17,17068,R339,
11936,2021-12-17,5363,R284,
11937,2021-04-17,35568,R415,
11938,2021-04-18,16885,R205,
11939,2021-04-18,14120,R019,
11940,2021-04-18,6427,R019,
11941,2021-04-18,6912,R000,
11942,2021-04-18,17346,R284,yz4107
11943,2021-12-18,39552,R084,
11944,2021-04-18,22642,R177,
11945,2021-04-18,12556,R095,
11946,2021-04-18,16920,R095,
11947,2021-04-18,14083,R000,
11948,2021-04-18,23723,R065,zo2153
11949,2021-04-18,32120,R339,
11950,2021-04-18,21965,R205,
11951,2021-04-18,3144,R824,
11952,2021-04-18,33537,R281,
11953,2021-04-18,29496,R300,
11954,2021-04-18,43097,R230,
11955,2021-04-18,34399,R204,
11956,2021-10-18,33516,R221,
11957,2021-04-18,19878,R177,
11958,2021-12-18,48175,R086,
11959,2021-04-18,44791,R177,
11960,2021-10-18,20604,R250,
11961,2021-04-18,47926,R218,
11962,2021-04-18,596,R115,
11963,2021-12-18,41308,R010,
11964,2021-11-18,26605,R084,
11965,2021-04-18,47583,R000,
11966,2021-10-18,28273,R228,
11967,2021-12-18,19533,R287,
11968,2021-04-18,18211,R019,
11969,2021-04-18,11498,R287,
11970,2021-11-18,21519,R259,
11971,2021-04-18,24360,R072,
11972,2021-04-18,41267,R050,mmb2329
11973,2021-11-18,32740,R086,bz2413
11974,2021-04-18,46840,R000,
11975,2021-04-18,24813,R204,
11976,2021-04-18,15659,R204,
11977,2021-11-18,14709,R000,
11978,2021-04-18,35328,R000,
11979,2021-11-18,1618,R287,
11980,2021-04-18,19884,R230,
11981,2021-04-18,31948,R240,
11982,2021-04-18,29251,R095,
11983,2021-04-18,41140,R108,
11984,2021-04-18,3530,R339,
11985,2021-04-18,31965,R007,
11986,2021-12-18,36504,R065,
11987,2021-11-18,20139,R065,
11988,2021-04-18,18254,R082,
11989,2021-04-18,11711,R219,
11990,2021-12-18,39518,R250,
11991,2021-11-18,14848,R000,
11992,2021-04-18,17492,R190,
11993,2021-04-18,27293,R204,hl3465
11994,2021-04-18,18402,R218,rj2639
11995,2021-04-18,25327,R001,sz3032
11996,2021-04-18,40836,R029,
11997,2021-04-18,22196,R240,
11998,2021-04-18,23601,R230,
11999,2021-04-18,3148,R205,
12000,2021-10-18,34990,R177,
12001,2021-04-18,26164,R086,
12002,2021-11-18,44884,R218,rj2639
12003,2021-04-18,16904,R046,
12004,2021-04-18,29167,R086,
12005,2021-12-18,29310,R108,
12006,2021-04-18,32600,R000,
12007,2021-04-18,9288,R177,
12008,2021-04-18,44179,R016,
12009,2021-12-18,2791,R143,
12010,2021-04-18,7605,R027,zl3121
12011,2021-04-18,19851,R199,
12012,2021-10-18,10588,R000,
12013,2021-04-18,49697,R115,
12014,2021-11-18,22712,R229,
12015,2021-04-18,13748,R284,
12016,2021-04-18,9686,R086,bz2413
12017,2021-04-18,20694,R000,
12018,2021-04-18,39572,R229,
12019,2021-04-18,47938,R300,
12020,2021-12-18,12436,R084,
12021,2021-12-18,14050,R072,tw2850
12022,2021-04-18,15526,R050,
12023,2021-04-18,6255,R281,
12024,2021-11-18,28122,R339,mzw2107
12025,2021-11-18,919,R218,
12026,2021-04-18,49352,R229,
12027,2021-04-18,22105,R415,
12028,2021-12-18,21611,R000,
12029,2021-10-18,6549,R190,
12030,2021-04-18,14265,R204,
12031,2021-04-18,35078,R219,zs2520
12032,2021-04-18,30158,R072,
12033,2021-04-18,3954,R000,
12034,2021-04-18,47631,R001,sz3032
12035,2021-04-18,6773,R824,
12036,2021-04-18,4957,R230,
12037,2021-10-18,48956,R115,
12038,2021-04-18,26070,R050,
12039,2021-11-18,24147,R140,
12040,2021-04-18,5378,R016,
12041,2021-04-18,10465,R205,
12042,2021-04-18,16246,R010,
12043,2021-04-18,35735,R000,
12044,2021-04-18,27601,R190,
12045,2021-04-18,45383,R050,
12046,2021-11-18,44997,R000,
12047,2021-10-18,40049,R019,mw3537
12048,2021-04-18,22947,R284,
12049,2021-04-18,19980,R259,
12050,2021-10-18,23371,R000,
12051,2021-04-18,30398,R072,
12052,2021-04-18,39798,R415,
12053,2021-04-18,47962,R218,
12054,2021-12-18,23982,R229,
12055,2021-04-18,36629,R230,
12056,2021-04-18,36797,R290,ys3490
12057,2021-10-18,19687,R190,
12058,2021-04-18,44739,R000,
12059,2021-04-18,26458,R095,
12060,2021-12-19,15065,R000,
12061,2021-12-19,12104,R205,
12062,2021-04-19,14366,R290,
12063,2021-11-19,23235,R281,
12064,2021-04-19,29218,R290,
12065,2021-04-19,34418,R072,
12066,2021-04-19,42572,R281,
12067,2021-04-19,34054,R300,
12068,2021-04-19,27113,R284,
12069,2021-04-19,19404,R229,dz2492
12070,2021-04-19,44989,R250,
12071,2021-04-19,29373,R250,
12072,2021-11-19,15029,R284,
12073,2021-04-19,43067,R824,
