"Saphir",4744,"ASOPPS052637ETRI909418","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Development","Analysis Modeling And Design Tools","DB Management"
"AntiVirus",4745,"E3020ETRTRIT9042","Unassigned","Unassigned","Threat Management","Distributed","Multi Platform","Security","Secure Content Management","Threat Management"
"Integrated Threat Management",4746,"E3103NCTRI9136","Unassigned","Unassigned","Threat Management","Distributed","Distributed","N/A","N/A","Threat Management"
"Clarity",4747,"N655405CA6573","CLARITY","Clarity PPM - CLARITY ADDL DEVELOPERS","Project Management","Distributed","Multi Platform","Enterprise","Project Management","Project Portfolio Management"
"Netman",4748,"NETPRO01104OF503534","NETMAN/PC LAN","NETMAN/PC LAN PRO 48 USERS","Unassigned","Distributed","PC/DOS","Network","Problem Management","Products - MF Misc"
"ARCserve Backup",4749,"ARCO71761FA4026","ARCSERVE BU","ARCSERVE BU AGT OPEN FILES","Backup Management","Distributed","Multi Platform","Storage","Backup And Archive Software","Storage Recovery Management"
"N/A",4750,"BABWBN2900U18807ARX574895","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"SSA/Banking",4751,"MNXA9036E710RX556127","MP/NET ACCOUNTS","MP/NET ACCOUNTS RECEIVABLE","Unassigned","Distributed","OS/400","N/A","N/A","Banking/SSA"
"AntiVirus",4752,"ETRAVE5777UX0071041989","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Corporate/Misc Products",4753,"SARPU6538U1X0029216","SAR -","SAR - PC UNLIMITED","Unassigned","Mainframe","MVS","N/A","N/A","Misc Products"
"ARCserve Backup",4754,"BABWCU996701115179","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Vollie",4755,"VOLLVE0044991119795","VOLLIE ESA","VOLLIE ESA OPTION","Unassigned","Mainframe","VSE","Tools","Othr Programmer Dvlpment Tools","Products - MF Misc"
"ARCserve Backup",4756,"BABWUR18469R11107165","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",4757,"BABWBR394901106575","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Graphics",4758,"TAGX20030001812FJ9093","TELLAGRAF","TELLAGRAF PORTFOLIO","Unassigned","Distributed","OpenVMS","Development","Software Construction Components","Products - Dist & Testing Tools"
"N/A",4759,"DS-OPJ21b-B-QIC-F8186F0J2125","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"ARCserve Backup",4760,"BABWUR1150F1941150F039459","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",4761,"BABWBR1180711050F26686","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"OpenRoad",4762,"INGDRO122952062678","OPENROAD DRIVER","OPENROAD DRIVER TO ORACLE","Unassigned","Distributed","Unix","Development","Unified Development Environments","Products - Dist & Testing Tools"
"N/A",4763,"32725310CH2691","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"VISION:Inquiry",4764,"VSNIQC2376XWE08073","VISION:INQUIRY","VISION:INQUIRY CICS","Unassigned","Mainframe","MVS","Development","Unified Development Environments","Products - MF Misc"
"Plex",4765,"PLX124001WED1391","PLEX WEBSYDIAN","PLEX WEBSYDIAN ENT WEB DVLPR","Unassigned","Distributed","Multi Platform","Development","Unified Development Environments","Products - Dist & Testing Tools"
"SSA/Banking",4766,"BKXSM20024731519793","IP SUPERMICR","IP SUPERMICR 1419 SS","Unassigned","Mainframe","VSE","N/A","N/A","Banking/SSA"
"ARCserve Backup",4767,"BABLUR11883601J5N7648","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"AntiVirus",4768,"AV2007KSCU0579601J6247","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Erwin Modeling",4769,"ERWIN4990007107174.3303","Unassigned","Unassigned","Data Management","Mainframe","MVS-OR-VM","Development","Anlys/Mod/Design","DB Management"
"Scheduler for VSE",4770,"SCHED.70392002584","SCHEDULER ","SCHEDULER         ACC OPT","Unassigned","Mainframe","VSE","Network","Job Scheduling","Products - MF Misc"
"OpenRoad",4771,"INGWGL0524034JM5004323","OPENINGRES","OPENINGRES WINDOWS/4GL","Unassigned","Distributed","PC/DOS","Development","Unified Development Environments","Products - Dist & Testing Tools"
"Unicenter Enterprise Job Management",4772,"UEJ3984AM5U8865","ENTERPRISE JOB","ENTERPRISE JOB MANAGER 5 USERS","Unassigned","Distributed","Multi Platform","Network","Job Scheduling","Job Management"
"N/A",4773,"856-125878-010-A941223892","Unassigned","UNKNOWN","Unassigned","Distributed","Unix","N/A","N/A","N/A"
"N/A",4774,"BABWBN26385900396666","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Realia",4775,"RL3900597831B00334033","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Development","Unified Development Environments","Products - Dist & Testing Tools"
"Ideal",4776,"IDLB9909FPP0A8324","IDEAL FOR","IDEAL FOR DATACOM","Unassigned","Mainframe","MVS","Development","Unified Development Environ","Products - Datacom"
"VISION:Flashpoint",4777,"VSNF9602SPUGPP057993","ADVANTAGE VISION","ADVANTAGE VISION FLASHPOINT PLAY","Unassigned","Distributed","Windows","Deployment","Access Integration Middleware","Products - Dist & Testing Tools"
"Total Protection",4778,"CABUS1979MAPUG18231","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"Unicenter Management for WebServers",4779,"M153730AS5952","MASTERIT FOR","MASTERIT FOR WEB SERVER ENT ED","Unassigned","Distributed","Multi Platform","Network","Performance Management","Application Management"
"ARCserve Backup",4780,"BABSSS0637176CT5002027","Unassigned","Unassigned","Backup Management","Distributed","Unix","Storage","Backup And Archive Software","Storage Recovery Management"
"VMManage",4781,"VMACC99710T551849","UNICENTER","UNICENTER VM:ACCOUNT","Unassigned","Distributed","Linux","Network","Job Scheduling","Products - MF Misc"
"Storage Resource Management (SRM)",4782,"BRMLND56508647LDL05480","BSRM OPT","BSRM OPT IBM LOTUS NTES/DOMINO","Unassigned","Distributed","Windows","Storage","SRM","Storage Resource Management"
"Generol",4783,"GOL8052WUDLI3609","GENER/OL","GENER/OL","Unassigned","Mainframe","VSE","Development","Unified Development Environ","Products - MF Misc"
"ARCserve Backup",4784,"BABW22532KXXUR3435","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Ingres",4785,"IN24979ETRKXX93734","INGRES II","INGRES II STAR (MULTI-NODE)","Unassigned","Distributed","Multi Platform","Data","Rdbms And Ordbms","Misc Products"
"eTrust Intrusion Detection",4786,"E3953TTRI7227","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Intrusion Detection And Firewall","Threat Management"
"Desktop DNA",4787,"UDT8894X002D8771","Unassigned","Unassigned","Change Management","Distributed","Distributed","Network","Change & Configuration Mgt.","Desktop & Server Management / Asset Management"
"Disk Unix",4788,"DSKUNX9604900024324","DISK FOR","DISK FOR UNIX","Unassigned","Mainframe","MVS","Storage","Backup And Archive Software","Products - MF Misc"
"Siteminder",4789,"STMBTB99642508-A01988","ETRUST STMNDR","Siteminder - ETRUST STMNDR B TO B","Security Management","Distributed","Multi Platform","Security","IAM","Identity and Access Management"
"N/A",4790,"856-125052-005260ED8-A8020","Unassigned","UNKNOWN","Unassigned","Distributed","OpenVMS","N/A","N/A","N/A"
"Training",4791,"E3544EZAVDU5846","Unassigned","Unassigned","Unassigned","Distributed","Distributed","N/A","N/A","Training"
"AntiVirus",4792,"ETRE7352TGWZAV72975","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Spectrum",4793,"RPT23720GWX7566","RPT GWY","RPT GWY CNVRSN DATA MGR XSIGHT","Network Management","Distributed","Multi Platform","Network","Network And Service Management","Network Management"
"Unicenter Job Management for OpenVMS",4794,"JOBMNG0302122S04445","UNICTR JOB","UNICTR JOB MGMT FOR OPENVMS","Unassigned","Distributed","OpenVMS","Network","Job Scheduling","Products - Dist & Testing Tools"
"Graphics",4795,"TELSYS4848CA004340","TELLAGRAF","TELLAGRAF SYSTEM","Unassigned","Mainframe","VM","Development","Software Construction Components","Products - Dist & Testing Tools"
"Total Protection",4796,"C1902RAS9361","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"eTrust Internet Security Suite",4797,"ETR369104I7733","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"IDMS",4798,"IDMSRT005163PRS46459","IDMS/DC","IDMS/DC SORT","Unassigned","Mainframe","VM","Data","Pre And Post-Relational DBMS","Products - Gen Group"
"Total Protection",4799,"CADKTPP284402RSP3824","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"PMO",4800,"PMOBAS006501022B25424","PROGRAM MANAGEMENT","PROGRAM MANAGEMENT OPTIMIZER","Unassigned","Mainframe","MVS","N/A","N/A","Products - MF Misc"
"N/A",4801,"P000558371ZS22BU8153","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"N/A",4802,"357885591ZS5447","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Siteminder",4803,"NTGPLT992159092818","ETRUST NETEGRITY","Siteminder - ETRUST NETEGRITY PLATINUM SUPP","Security Management","Distributed","Multi Platform","N/A","N/A","Identity and Access Management"
"BrightStor Enterprise Backup",4804,"EBUTLO9992890805405","ENT BACKUP","ENT BACKUP TAPE LIBRARY OPTION","Unassigned","Distributed","Unix","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",4805,"BABNUR1110A02205RA84833","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"AntiVirus",4806,"ETR7635SCAV9299","eTrust Antivirus","eTrust Antivirus v7 - 100-249 Users - Upgrade from any previous version of eTrust InoculateIT - Incl","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Secure Content Manager",4807,"ETRS7684ENCM3673","Unassigned","Unassigned","Threat Management","Distributed","Distributed","N/A","N/A","Threat Management"
"Model Manager",4808,"MKA1E6356BN29NT9575","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Development","Analysis Modeling And Design Tools","DB Management"
"N/A",4809,"BABWB91950N2903218","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"SSA",4810,"CLVPRV05202246111006822","CLEARVIEW-VIEWER FOR","CLEARVIEW-VIEWER FOR PRMS","Unassigned","Distributed","Windows","N/A","N/A","SSA"
"ARCserve Backup",4811,"BABWBR11189RGAN110E7173","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Asset Portfolio Management",4812,"AR6068TGANL3264","ARGIS","ARGIS ANALYSIS","Financial Management","Distributed","Multi Platform","Network","Change And Configuration Management","IT Financial Management"
"Asset Management",4813,"AIMIT922601E2114","AIMIT ENTERPRISE","AIMIT ENTERPRISE EDITION","Financial Management","Distributed","Multi Platform","Network","Change And Configuration Management","Desktop & Server Management / Asset Management"
"Easytrieve",4814,"EOLCDB008905012614","EASYTRIEVE/ONLINE CICS","EASYTRIEVE/ONLINE CICS DB2 OPT","Unassigned","Mainframe","VSE","Development","Unified Development Environ","Products - MF Output/Easytrieve"
"Ingres",4815,"IN2SRP05500284916974","INGRES II","INGRES II SUCCESS PK RT","Unassigned","Distributed","Windows","Data","Rdbms And Ordbms","Misc Products/Corporate"
"ARCserve Backup",4816,"BABWCU111774U05722","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Total Protection",4817,"CABPMSER5U4520SYS26735","Unassigned","Unassigned","Unassigned","Distributed","Distributed","N/A","N/A","Small and Medium Business"
"Disspla",4818,"DISS7024TYS04308","DISSPLA","DISSPLA SYSTEM","Unassigned","Distributed","Unix","Development","Software Construction Components","Products - Dist & Testing Tools"
"Dispatch",4819,"DISOPT537111008440","DISPATCH/GRAPHICS","DISPATCH/GRAPHICS OPTIMIZER","Unassigned","Mainframe","MVS","Network","Output Management","Products - MF Output/Easytrieve"
"Integrated Threat Management",4820,"CAITM815578HIPE10M9975","Unassigned","Unassigned","Threat Management","Distributed","Distributed","N/A","N/A","Threat Management"
"IMS Tools",4821,"H1538BABIPEO8919","HIGH PERFORMANCE","HIGH PERFORMANCE ONLINE REORG","Data Management","Mainframe","MVS","Data","Database Tools And Utilities","DB Management"
"ARCserve Backup",4822,"B8789BABP4065","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",4823,"BAB3395APW3041","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Harvest",4824,"RA7581OPI7405","RAPID IMPLEMENTATION","RAPID IMPLEMENTATION MANAGER","Change Management","Distributed","Windows","Life-Cycle","Software Configuration Management","Enterprise Change Management"
"Easytrieve",4825,"EZO7896V7L2580","EASYTRIEVE/OL CICS","EASYTRIEVE/OL CICS DBCS-JAPAN","Unassigned","Mainframe","MVS","Tools","Other Programmer Development Tools And Utilities","Products - MF Output/Easytrieve"
"AntiVirus",4826,"ETRAV3421GEN713954","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"CoolGen",4827,"G86532ENC5400","GEN CFB","GEN CFB CONVERTER SERVICE TO EJB","Unassigned","Distributed","Windows","Development","Unified Development Environments","Products - Gen Group"
"SSA",4828,"SAVGRD0025545407350","SAAVI GRS/ONLINE","SAAVI GRS/ONLINE DB2","Unassigned","Mainframe","MVS","N/A","N/A","SSA"
"Solve other MPG",4829,"SNATXB0046590900I4935","SNA TO","SNA TO X.25 BASIC/VM","Unassigned","Mainframe","VM","Network","Network And Service Management","Products - MF Misc"
"ARCserve Backup",4830,"BABWUP291417AS000I18389","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Compress",4831,"CMPBA1952ITS007676","COMPRESS","COMPRESS","Unassigned","Mainframe","MVS","Storage","SRM","Products - MF Misc"
"Integrated Threat Management",4832,"ETRI5364002TM4047","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Ramis",4833,"RAMBA1096322022920","ADVANTAGE","ADVANTAGE RAMIS","Unassigned","Mainframe","MVS","Tools","Other Programmer Development Tools And Utilities","Products - MF Misc"
"Filemaster Plus.",4834,"TCFIMA0027925U5338","FILE","FILE MASTER","Unassigned","Mainframe","MVS","Life-Cycle","Automated Software Quality Tools","Products - Dist & Testing Tools"
